HOME_CBG,STREET_ADDRESS,LATITUDE,LONGITUDE,YearRange,Average_Visits
470370195001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
470370195001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,16.0
470370195001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.5
470370195001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470370195002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470370195003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
470370196002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470459642001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
470519604001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,10.0
470650026003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470650031001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470650104124,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
470650112014,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470650112015,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470650114022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
470650114421,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
470650114431,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
470650121004,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
470650124003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470730509001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470851303002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470851305002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
470930038012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
470930051001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470930056021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
470930059041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
470930061031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
470999601001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471039755002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471079702002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471079702003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471079706002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471079708003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471130002003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471130003004,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471130016041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471130016051,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471150502012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471150503011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471179555001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
471179555001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471190102012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471190103012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
471239253001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471251010022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471251011011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
471410011004,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
471450302021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471490401041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471490406001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
471490406003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,10.0
471490407011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
471490408101,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471490409011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
471490418003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
471550801023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471550802012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
471550809012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
471550809012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
471550809012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471550809021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
471550809021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471550810002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,24.75
471550810002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471550811011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471550811011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
471550811011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,9.0
471550811011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471550811021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
471550811021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471550811022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471570042001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471570066001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
471570078102,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
471570107203,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
471570107203,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
471570110201,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471570117001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
471570206441,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
471570211373,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
471570213421,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471570215401,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471570226001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471579801001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
471630435001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
471650205012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
471790604004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
471790613003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
471859353002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
471870504042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471870506022,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471870507021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471890302042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471890304022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
471890309011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
480270203002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
480270234042,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
480291101002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
480291211153,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
480291212041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
480291818132,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
480291819012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
480291913041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
480359503001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
480370114021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
480396606022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
480396629004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
480410003002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
480610103012,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
480610120014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
480610122001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
480610126092,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
480610132031,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
480839503001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
480850314081,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
480850317124,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,15.0
481130017011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
481130100001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
481130100001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
481130107011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
481130111012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481130141031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
481130141202,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
481130144031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481130166052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
481130167011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
481130167033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481130192081,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481130204003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
481210203072,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481210212012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
481410009003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481410101012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
481410103421,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
481410103462,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
481576720021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
481719504002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
481810009011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
481830004012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
481872108011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482011000001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
482012231001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
482012337031,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
482012337031,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
482012337031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
482012337031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.5
482012401001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482012507013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
482012529003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
482012529003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
482013332021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
482013420021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
482013436001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
482013437003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
482014221005,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482014328011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
482014505001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
482014553001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
482015105003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,14.0
482015105003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482015333002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
482015338021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482015416022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
482015422001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
482015552002,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
482139513004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
482150205011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482150207241,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
482150220011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
482179614001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
482239503001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
482299503001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
482319607001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
482319610004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
482450003022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
482450022002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
482499502005,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
482659601001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
482917001003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
483030022022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
483090027001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
483396904022,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
483396938001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
483550029001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
483610214001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
483610219005,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
483671407063,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
483750144012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
484230017002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
484230019011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
484230019011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
484230020093,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
484391055051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.5
484391065182,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
484391102034,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
484391112042,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
484391112042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
484391114061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
484391115422,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
484391131021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
484391134031,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
484391136101,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
484391137031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
484391139281,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
484391222002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
484530003051,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
484530011001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
484530011001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
484530015041,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
484530017383,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
484639505002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
484790017101,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
484790017132,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
484790017172,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
484910203223,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
484910207033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
484910208093,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
490190002001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
490190002003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
490351028021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
490351129051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
490351145003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
490532717021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
510131006003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
510131034023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
510131035032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
510230401001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
510230404024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
510310204011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
510350802003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
510411005091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
510594825011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
510818801011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
510872009051,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
510872010013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
510872016011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
511199512002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
511210209003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
511539010094,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
511539012261,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
511710403001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
511790102011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
515102019002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
515102019002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
516105003002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
517000301001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
517000301002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
517000314004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
517100004003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
517100049001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
517600302002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
517600402002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
518000754031,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
518000754031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
518100400002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
518100440041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
518100440041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
518100440041,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
518100448061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
518100456032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
530110407061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
530330262001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
530330304032,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
